Date,AAPL,AMZN,BAC,CAT,CVX,DE,GOOGL,JNJ,JPM,MSFT,NVDA,PG,XOM
2019-01-17,-0.004092683161374133,-0.004654681650529876,0.01171262625090822,0.014599488861270271,-0.00019247466995824577,0.010466762459107284,-0.0010563225921518555,0.005212535885521391,-0.002639960225928115,-0.0025196571372359125,0.002716594863645505,-0.0035376476541565272,0.0023732066414954133
2019-01-18,-0.010528362254631798,-0.013177507160020502,-0.0075177045463872515,0.008824123881863852,0.006853082195144538,0.016408813459328483,-0.008168277880172652,0.004427383450858517,-0.0008127942371608486,-0.0009439127645864184,0.012158797739456086,-0.00038394739950424646,-0.0013445554337871285
2019-01-22,-0.005196921901468619,-0.01942242228005764,0.009565372524304713,-0.019014488594723516,-0.005700824171507449,-0.02297213239038083,-0.008995908560791726,-0.009327835331643778,-0.001427281352640192,-0.0022409402920143782,-0.027250156928762932,-0.004736373028517702,-0.004839432471983669
2019-01-23,0.0002475272410430054,0.002597903123583791,-0.0049426519232204525,-0.003960309705459373,-0.008257480776248861,-0.008175514322178617,0.0023689498285104447,-0.0015248530224752084,-0.0030415617949437917,0.0054536740384299835,-0.0038018171256293505,0.045253001144906296,-0.007432927021604648
2019-01-24,-0.009742215648423517,0.0059945099119422095,0.0018173430364806656,0.003465518092321507,0.01653919059180815,0.0021922137924062796,-0.002989625676474187,-0.013871752549924574,-0.001998776197276928,-0.005533760231379025,0.05263304175921318,-0.005083872305476139,-0.0014041878957429838
2019-01-25,0.021805919023095352,-0.0037436518772840186,0.008073287935783924,0.022928204079924294,-0.008442581424636053,0.012110884886640791,0.004497617760343015,0.00675216990761024,-0.0011861507590462976,-0.0006893089987462415,-0.0026368782442900574,-0.010068043895718684,-0.0011157767609422569
2019-01-28,0.0013229529081048626,-0.007055888597760487,0.005160078423382593,-0.09174636855296758,-0.007496410713708865,-0.027496454886887543,-0.009362632992731915,0.007806160422558132,0.008028011351143683,-0.0085252065502129,-0.13026832491143617,0.0019850840900772467,-0.006323066271998244
2019-01-29,-0.007964884048447708,-0.02419842601204105,-0.007836160129568179,0.01758187468427778,-0.003006231362800615,0.025769445102255126,-0.00685998976371243,0.01061850272071153,0.0030825409987856687,-0.017666845760932318,-0.04325711970460291,0.0009135745655868495,0.0031760724046392564
2019-01-30,0.044412481761836334,0.02373169110725487,-0.01973678488533286,0.018721060560066477,0.00458170472692199,0.006593522395631223,0.004720623286720009,0.003972460136399487,-0.007013267894615421,0.010760244458621664,0.006842393415134804,0.002592804003181544,0.006984405728816376
2019-01-31,-0.00707497701581187,0.01133055948417364,-0.020207674188484768,0.020288603266499644,0.01624004976548395,0.00398889069706628,0.010682889790969983,0.008841709198197824,-0.009292671368404856,-0.03347805298336741,0.017808241014111735,0.01719058991507924,0.016712615557635847
2019-02-01,-0.0004881657661631987,-0.054586416906726984,-0.009592087662734675,-0.02100308905258821,0.026383142717471046,-0.004069860872802908,-0.0072075626287541866,0.006346334731861656,-0.0020396226766956817,-0.016010944688698216,0.008073142107820196,0.00853047207860938,0.02951919861210672
2019-02-04,0.019063483630365093,-0.006248540166693529,0.0136193484961938,-0.006421808290460195,0.009342207494794455,-0.0017113195739299758,0.010845153681444022,-0.010867843237469086,4.6162022761072306e-05,0.01998791551128416,0.012796817520685354,0.0046280633030317975,-0.016075443038223624
2019-02-05,0.009378570387483836,0.006454474343807821,-0.0023785783926917334,0.007901366234981676,-0.000647641783160333,-0.0023307943062113455,0.0014330767176317719,-0.0014002557693344909,-0.004261641986689341,0.005867561666757032,-0.009177326902719843,-0.008128622901123879,0.01224404768287066
2019-02-06,0.0026110937643157085,-0.009000324347668618,-1.0621640212718064e-05,-0.009615725765161256,-0.0036758224404522533,-0.0016447280099465666,-0.023565342133265416,0.0014239955309752622,0.0010695949492121521,-0.008617133351049574,0.023726223435912335,0.005792343727643176,-0.003702545034772105
2019-02-07,-0.007546081184909976,-0.002531147552677899,-0.008567624852954083,-0.00733347082082082,0.0004437003738301916,-0.00540355555914582,-0.0037540962356185145,-0.0038240444680719787,-0.005706819365529391,0.004410701483696123,-0.019922754419623018,-0.003874596508143484,-0.003020983043281123
2019-02-08,-0.002243106655571872,-0.021261151895524893,0.008547252522469241,0.0009204165293106548,0.00040511443958832563,0.008115789864639721,-0.006848801956834591,0.0035977221107686384,-0.004859074207105885,-0.0003257101597511718,-0.005129273712805786,0.006341564721519722,0.007859303910043879
2019-02-11,-0.004907559268345094,0.002849634319193015,0.0007875184890293366,-0.002936771174834934,-0.008036591580842883,-0.009675731805494924,0.0001266300291267523,-0.0016883646611711074,-0.007138594200066465,-0.001734864449416129,-0.012448348798665933,0.008040412360958685,-0.001274256243938785
2019-02-12,-0.008380515755446445,0.012656817430531271,-0.005565791897426151,0.015597179522058338,0.003221130350326262,0.008108584636905645,0.006560195029363735,0.010102274373527398,0.0026372549467756617,-0.000636457080302251,0.006290036951327356,0.0030208143145028076,0.007042393605859407
2019-02-13,-0.007453152562303737,-0.0017343853257926816,-0.004017489228031754,-0.0004963047698766519,0.003725669142301238,-0.018391604999835127,-0.002393328452117632,0.0007127723965712799,0.0008221897114222632,-0.003401026284970403,0.006567133787855696,-0.0015474638831565516,0.0077566340340724065
2019-02-14,0.005529867858803748,-0.011568087208645718,-0.0017935212142965468,0.000120168190169996,0.006255697563958131,0.0018127217169303868,0.0012213082926026838,0.0026183960949988532,0.0016963210290401702,0.002624221027474653,0.007916756872959129,-0.003733630747543286,0.007899618422634175
2019-02-15,-0.013703522099540177,-0.018070271020990056,0.006376497718881508,0.010902702489612285,-0.005117445004067989,-0.03538904947098635,-0.019181540894944414,0.010138623417179124,0.013523768672979455,0.0026490520405208513,0.0024599594937837095,-0.004982046283363746,0.004624501171945027
2019-02-19,0.002268504951470609,0.012218915799040029,-0.004848891330115127,-0.008076344828468697,-0.004836803724563867,-0.015342316229242852,0.005237343642678455,-0.005615773741035095,-0.00805030982944616,-4.929652167152618e-06,-0.005154813527063389,0.015281890518681377,0.0019146147317671766
2019-02-20,0.0062390265411196655,-0.0015979417217826658,0.0015649033098827213,0.026054491483399635,0.0012582188319158385,0.010843281623385985,-0.005312967327856348,0.00367840953845233,-0.001901884637849587,-0.003961021981632154,0.013547233438731859,-0.007631421803050806,-0.0032521107266903315
2019-02-21,-0.0024686583851529827,0.0011417452250075367,0.0034616553554889353,-0.005590926853809931,-0.0035182092335956624,0.02288664632916327,-0.011842340361509227,-0.005001129506636545,0.004154535524048222,0.023663437983074617,-0.015235407179709073,0.006963108514240433,-0.0035855169402766607
2019-02-22,0.0001933193722856684,-0.008834486192057676,0.0003152863507397217,-0.0005141484990305685,0.010117833803691047,0.019689329181005487,-0.0009514849353783363,0.009892548970775182,0.0016369847650231743,0.002384853851235951,-0.00390840653084518,0.00523030264932683,0.016514054098410523
2019-02-25,0.003637278346421983,-0.0033380606879652303,0.0055945639205216505,0.020015378099711146,0.0014995553618945886,-0.006162726404424153,-0.0030823072796507343,0.0018260363279278952,0.009224885487609052,0.0018744160678938705,-0.007629307904929561,-0.008967754627783875,0.00031655183962798464
2019-02-26,-0.0009250433253453125,0.0005930608008807002,0.005954926651065506,-0.01938954656263477,0.006777429470334039,-0.001606213862963786,0.002940173318965273,-0.001862223079542077,-0.004170044380816524,0.004377084375983434,-0.012254101387854056,0.0006316167548473294,0.005929899809303543
2019-02-27,0.0019060020202509955,0.0018299368737626385,0.009135521472017023,0.009793743217240698,0.0019617667261701503,-0.0025863200843034262,-0.00047185349615957344,-0.0011822540761239203,-0.0006778561697717155,-0.0025968802615107087,-0.015385087691349103,-0.008541754763997215,0.011147620909500828
2019-02-28,-0.007238920586726764,0.0015631907612006291,-0.0026155956088039856,-0.0123387647543482,0.0018961481992263562,0.006516667504126688,0.005664735043657168,0.007721406697124417,-0.0013850023845084734,0.0010173691325390064,-0.0057360311282631474,-0.0014981172485002033,0.00021377816747463786
2019-03-01,0.0011883246549448338,0.008723580394175473,0.003261879539241539,-0.004856696066504284,0.017370506901387636,-0.009664922025593613,0.009832923005370281,0.010641519343886048,-0.0036690041846529245,-0.004381984259274994,-0.002626205645984316,-0.003193934542885497,0.009930112417859606
2019-03-04,0.01065122426293608,0.021420479510247142,-0.007838531913457522,0.010310483734964083,0.0015671431635031706,0.01909351313039335,0.009837744319015507,0.0007832345149926909,-0.0008432495825015267,0.0033893951169764276,0.014014288881596237,0.004547999797476853,0.0035175876162455047
2019-03-05,-0.001775961911803897,-0.0019022677066854422,0.006627169364077165,-0.005490884740456552,0.013278402520061258,-0.02347872725042604,0.013770797694829464,0.0021163912424064708,0.002716010434307739,-0.005510467969486731,-0.0028691996695669074,0.0018933344025163885,0.0020855240932763433
2019-03-06,4.083436055577275e-05,-0.005789172180072659,0.0018340099221296965,-0.00593599257449883,0.008809947051129618,-0.009707963204659062,0.0030690913427687335,0.0015236480572029237,0.0034505414299800504,0.004639128773418196,-0.017337472529515327,-0.0032804958983539967,-0.005359450379805166
2019-03-07,-0.0034682106673490105,-0.01916413381366993,0.004069140006851159,-0.005217073123481077,-0.001587836238299117,0.007911415522201868,-0.004737890196986338,-0.002101180354549474,0.004978641498436684,-0.0048636915295732315,-0.009314189591346176,0.0005255383581070014,0.021302685934265375
2019-03-08,0.004317635000148214,-0.00176412267799202,0.00828946869431283,-0.008392874028399371,0.0013103157835773786,0.00881961598438384,0.0007808579665773165,7.93360271996277e-05,0.004436454262230234,0.0029817162618030364,0.010197270564188768,0.00018366811089935773,-0.010985891881073372
2019-03-11,0.015497170778448081,0.010563568498392937,-0.0027790166118125854,0.00030498957888313097,0.00711588615524688,-0.00300519440816153,0.006819547836111391,-0.0012198310316008489,0.0010264238342663403,0.002982285037260713,0.036364957466806555,0.006158016532966399,0.0021826200505587765
2019-03-12,0.006740546154576029,-0.002311233822775048,-0.0023951496028812294,-0.006420440012692013,0.0002687200501342833,-0.009354656568958772,0.011039128557498178,0.0022467649529461457,-0.005791967964785457,0.002544830573698356,0.0022754752140956708,0.0020540810900890236,0.0009088954011548462
2019-03-13,-0.004667053513460513,0.0030144140149985198,0.002828047290698925,0.0009202643785667505,-0.0013379683151319328,-0.002572083554893984,-0.00678927238986422,-0.00286751778223745,-0.005589939618858885,-0.0009554331475718526,0.02483172757935962,0.00604033592598373,0.0019679487215242568
2019-03-14,0.01160135418702247,5.4905222778658426e-05,0.004302803048939587,0.0009516320755254843,-0.002499988914413282,-0.012193837161289472,-0.004322500094013409,-0.011504532920715812,0.00707202663056589,0.0014767697954993768,-0.015704726355397172,-0.00023290564550908785,-0.005504145762698214
2019-03-15,0.005275624300440464,0.0077417243090600035,-0.00898061958968167,-0.010471384060062624,0.0030799924447228923,1.914174666758006e-05,-0.009220127505682893,-0.005976545258514315,0.007505349212824815,0.0037285076733560973,0.013661838006854464,0.007395054852164668,-0.005781823534885918
2019-03-18,0.006176318080204695,0.014885771305719244,0.007171985153748927,0.0025157875167185397,-0.00400843995267373,0.006300942985393238,-0.00522633732207961,-0.005665175083728717,-0.003038162562438906,0.01161398172651038,-0.009143697747257592,-0.011301711757307719,0.003050568140225739
2019-03-19,-0.011318435883103427,0.005570069571880723,0.005062069980600638,0.007835430677598062,0.004487022838229589,0.010992209320274018,0.007991279116939795,0.009603122374725584,0.004638980249809747,-0.004232557764129985,0.030272492665325945,0.003268661472244339,0.0066907686178708774
2019-03-20,0.009481801267297469,0.017040641501832477,-0.01872172333441282,0.0014543409716902857,0.008994680571746773,0.0009568048339982441,0.01953194810349462,-0.00501369934764683,-0.00821588716814018,-0.0018048874113732287,-0.012641577205040255,0.0011803181332470348,0.018867878277358568
2019-03-21,0.01984785283955208,-0.008038396354074936,-0.017027604154108814,0.003546873820131545,0.010405248177504847,-0.003624948964926563,-0.00890091842838494,0.003697306602615842,-0.017495153305131645,0.00587118973742767,0.022169738791298747,0.004235754212435735,0.008177868922771397
2019-03-22,-0.0005488316235178481,-0.008913672878692963,-0.01471112378593635,-0.0063986537490104516,-0.001550118792340495,0.0001174689332460524,-0.002893972723497052,-0.004150727010968117,-0.007807549831447748,-0.009156262899964629,-0.0025991519671977464,-0.0039635075659321135,0.002046114504672819
2019-03-25,-0.010502560696914201,0.0060197390468834655,-0.001532923158390249,0.01146717327219771,0.0025368433092915793,0.008389029619390182,-0.007552686877275022,0.0010795982174453427,-0.0039473216734975105,0.007334617670198091,-0.02436879683387444,0.00689524759562817,-0.002894469678376847
2019-03-26,-0.01776899115622996,0.0001071511538998926,-0.0003377267322619733,-0.008100961709083492,-0.0014406639384174965,-0.008558616473586732,-0.013151706860778413,0.01050178790375151,-0.0024414546292142354,-0.003706440872254133,0.008271161760893623,0.006743122574932861,0.0020008834071139434
2019-03-27,0.016435428959821974,-0.0014998245970479288,-0.005860492698200868,-0.0037371712198461184,-0.010740359798082242,0.005618802471687396,-0.0028941378209555134,0.0024872215390568083,-0.0022151479799506196,-0.0013565820435244742,0.010827355989679058,0.0013948054994775245,-0.00876458261654092
2019-03-28,-0.0026091055761995174,0.0005115353718432073,0.0061908038156473985,0.0032106206514329726,-0.0017799244707959148,-0.001325073535463424,-0.008975837753880805,0.0005409380294540302,0.007087935066804042,-0.0016662737009891962,-0.0031006840490294084,0.005824758582235049,0.0014930297210367198
2019-03-29,-0.005340832013301587,-0.010058525746479906,0.010522867704891055,0.023049154989911152,0.0031674269941457706,0.010780804134725893,-0.007957021088597107,0.003874440964211304,0.0049193557538673134,-0.0041376360618262595,-0.008081109906280746,0.0009268440964186244,0.003402170807727506
2019-04-01,-0.005642266361163659,0.011038969662325045,0.0083680136426987,0.016838543207202832,-0.007118986723484065,-0.0029211318439803947,0.00777203580307784,-0.014258931999292162,0.010248508043994336,-0.0012208077609816449,0.003395361442882161,-0.01272012978212575,-0.008899675865007062
2019-04-02,0.012901029080106742,-0.002669452009205526,0.016899996811836453,0.0027694085371971246,0.004544116660240111,0.0043484914527297126,0.0036955580492819447,-0.008832314249048779,0.008887643527576879,-0.0006589060536878362,-0.0007865852780657859,0.001082640879354874,0.00020569987285542438
2019-04-03,0.0027251215729454468,-0.001753196757579368,-0.00020221397420269044,-0.007887964814943816,-0.007098016310093724,0.006802515141955067,-0.0001555094611200734,-0.003960033524668794,0.002513124349932009,0.0025214363369005133,0.021184384523429085,-0.0006740357852546539,-0.004546260909114004
2019-04-04,0.002605316420599609,0.0022533198397845728,-0.0023810243779871666,-0.002168754303947652,-0.003646488051095514,-0.0021395229546587674,0.007967133723519076,-0.013964628436015668,-0.0010227834180719843,-0.00212437669374384,0.004518147347023363,-0.0036780173123870854,0.0024176044489086067
2019-04-05,0.0014523554406670625,0.0038768206633231156,-0.008506686782564643,-0.004932008605878202,0.008680891197339585,-0.0010501526299737836,-0.012354526487406602,0.0037348117681978354,-0.007300504651822354,0.00034970429881428945,0.0047625536029644484,0.0018148753604142083,0.0012214972326480495
2019-04-08,0.01368495332221838,0.005889323435536647,0.0008868628428472551,-0.004808287071037675,4.115442648607525e-05,-0.0008329462538850727,-0.004278808076981458,-0.0021009828248480865,0.0007735951598541678,-0.0014373029562019847,0.0028488346407835995,0.01065722860874568,0.003981164072284136
2019-04-09,0.0022185040920254966,-0.0013893705055699071,0.0009500348543629994,-0.017048442192200856,-0.0012407965316781951,-0.0304272664720518,0.0008866267691328674,-0.002801339840360857,0.0007982320137346795,-0.0012881149573688057,-0.006572588784517425,-0.0019099457342025665,-0.005718838536333613
2019-04-10,0.0023387941536229208,0.0016873118326131524,0.002100457120560544,0.0010440123600626034,-0.0029408040962017917,-0.007933749247918377,-0.0009730482349651582,0.0014968797097097003,0.0016192490543152217,0.005789422052987535,0.00551386813809397,0.002232840855143828,-0.006886919938650118
2019-04-11,-0.008435330257224755,0.00037909714875055257,-0.0040787874742222365,0.007508985215265478,4.031133624517961e-05,0.007922324440827834,0.0030307178151547636,-0.004634248153768013,0.004391735765275554,0.0015787264590095425,-0.0005279260046355148,-0.0009216499143837062,0.0005749427572349902
2019-04-12,-0.008022855343111318,-0.005090940068623649,0.021197049595440904,0.007589604468177439,-0.06407925730678514,5.474886186317314e-05,0.00415763813073914,-0.0006991109033896445,0.03133400580017477,-0.0013363106395731681,-0.012918121883664315,-0.003770850928423996,-0.025847748544707373
2019-04-15,0.00022882878802068856,-0.0013025512230161987,-0.003244128264375333,-0.0026350476156726827,0.00950469913556414,0.010297127560063127,0.0015420478578647419,0.004652874087610983,-0.005695297339311262,-0.0016741069487745336,-0.034436199437031884,0.006480012526538338,0.0031277692538629175
2019-04-16,0.000750751309937729,0.012507125062770474,-0.008165597077931366,0.00627560435137504,0.0004651257242088442,0.007202908929104915,0.005080448246368595,0.009218102538551308,0.0026388370495179702,-7.355675233395231e-05,0.02340677004930626,0.00558054306762432,-0.0018382741184899938
2019-04-17,0.02303454588719074,0.00807359481848716,-0.0008288852785832595,0.00490803481346346,-0.01327091667618607,0.00564438901862925,0.011034635336287499,0.0006793038788902774,0.0230128690389036,0.012629628421542763,0.007955302275216288,-0.0010724031951116874,-0.0040235525393088455
2019-04-18,-0.00046205637327332997,-0.006977325501679452,0.0035556355673116075,0.01296772254453959,-0.00012074548945506611,0.023953200450172844,-0.0031428214824718035,-0.00812734464282882,-0.004994055140080389,0.008373051411645353,-0.012955665897903229,0.0004284867705967204,-0.00041686458948136246
2019-04-22,-0.001624958478464879,0.007900740025916314,0.005200989340054599,-0.003388238304167289,0.020791367794789933,0.0038323912482488174,0.005085782595004183,0.0008433482500475704,0.00404692302893239,-0.002761623331322542,0.0026001462207464934,-0.0027161935554040903,0.025673924306990486
2019-04-23,0.003302336485140493,0.006728182421185324,-0.005173290065835352,-0.012050807311469052,-0.0027612790032260654,-0.0168366804232019,0.0020658934840806567,0.013987690584075695,-0.004053740923185328,0.003295202198776822,-0.010714950448952864,-0.0282559473890333,0.0032029251318406813
2019-04-24,0.0014414457548682536,-0.008709830823799607,0.002800084904748099,-0.02969893285700059,-0.027564912283369283,-0.013461568161749177,-0.005752260499246149,-0.0027877820185109466,0.002253001628666468,-0.00018595434952896426,0.0041162695503523606,0.00785230201809227,-0.016435025804310416
2019-04-25,-0.010680191080724455,0.0007527482061839101,0.007462132689627333,-0.008162017847224675,0.0003173382875176554,-0.017855227662428804,0.005289498690902134,0.0019483725496600346,0.0035008868710081384,0.029844970317829293,-0.026129211122298174,-0.0063045087486577585,0.009570130846154821
2019-04-26,-0.009795231919673407,0.02070017193668871,0.0026197593868900002,0.013270269673152348,-0.01175405244018396,0.012751605835912658,0.0029587951919134454,0.004393473894770198,0.001961202828372606,0.0017680159683697355,-0.058037840119871835,0.024052325752603878,-0.02571642753170286
2019-04-29,0.0013491232956845528,-0.004034579249695116,0.004811179018495643,-0.006773302965544903,-0.002455311481758777,0.0019794397942449566,0.014716067909980096,-0.005660675430917647,0.006669048322709036,0.0003344101409287236,0.009352563740969431,-0.011390671931130476,-0.014486398995364263
2019-04-30,-0.020622065322241943,-0.004582511403724734,-0.008117949289126854,0.00279079813854853,0.017215762394322293,-0.0037295868104131186,-0.07818158020966688,0.00695589420811896,-0.003442297414247783,0.004992400552771529,0.010093990627865979,0.012802058929374461,0.001395031747533213
2019-05-01,0.05710031118638281,0.001423792047883581,0.0005785137402190294,-0.0011366261234038184,-0.010421116859156332,0.0010185837926308533,-0.012894736726767067,0.008765422813190996,0.0019018147931884688,-0.01226459130425804,0.009319045361659022,-0.01068100823749794,-0.012904013257841851
2019-05-02,-0.004335915456055274,-0.004528312892824569,0.013789695836125486,-0.020586928593296226,-0.007182190397808279,-0.0011866558444943377,-0.004294914048637453,-0.0018283015034206217,0.007435776635431735,-0.010756200855541843,0.01366924713393423,0.009411300337730192,-0.012953808118853695
2019-05-03,0.0007452218526287323,0.019035929453949517,-0.003683912490964305,0.015426411175097715,0.00019818180537257025,0.005209349701911418,0.007540927539990212,0.00372518788913193,-0.0027908525129072886,0.011019733809407982,-0.023045201794635053,0.0037719514457380744,-0.004011289994359008
2019-05-06,-0.01063723605248705,-0.0035156455954748482,0.0020279105335183883,-0.012455085319953835,0.018124629075664367,-0.03710303807054255,0.006981379986437915,0.005138958616321218,0.00021743315264824425,-0.000826827777894233,-0.015491236896700136,0.0016148244421742663,0.0034080877854823395
2019-05-07,-0.0069479734585756285,0.006292023395169806,-0.0021627092444128047,-0.008760103751381388,0.01065069172790313,-0.0019360494120264377,0.007363830790037506,-0.009250959162120934,-0.0019984533449297747,-0.0006613127779244513,-0.0061168982693225946,-0.0022331738729029988,0.003942701295351276
2019-05-08,0.0008638909660650222,-0.0017654592964868926,0.0018788465762249948,-0.008822682329323211,-0.0016604802657261847,-0.009924927079883121,-0.006491135499173387,-0.0005761575890239225,-0.00061899634312069,0.00011240732516359491,0.00404944140231254,0.004096132505746822,0.006025834564054894
2019-05-09,-0.007182363713271713,-0.004808161467880532,0.0006355216547285704,-0.004736588795272148,0.03343372937303134,0.0005350904182458307,0.0011962656345015379,-0.005998714273762824,0.0021656954232981006,0.003752504098075297,-0.018107780541732704,-0.005940398967165913,0.0012580084564651462
2019-05-10,-0.01934344789025163,-0.008447806654136589,-0.008371116783730738,-0.002800781166466288,0.0028228154929877828,0.0004443894112199417,-0.004728953207795885,-0.0005215417112730174,-0.004749732547547417,0.007522201531390053,-0.01613822060383379,0.013360454747444076,0.005534799724235897
2019-05-13,-0.03014956110851136,-0.005713894455963098,-0.015567590822045504,-0.02090311824897918,0.010078255535087694,-0.04031746923092706,0.0018839483921452571,-0.004370016643550781,-0.0009067881859370422,-0.002167939777772694,-0.018024387099946033,0.011172234332054328,0.008315846046375783
2019-05-14,0.005776626267765933,-0.00046448237395891115,0.001914558746745022,0.00663828727051019,0.001556173224391489,-0.0037849922477819044,-0.020308303030289854,-0.005666209609959588,-0.0018003691095055657,0.002448443398658587,0.006481958807734521,-0.007681470427807556,-0.006329320475364841
2019-05-15,0.0018592063147147495,0.00415379367753589,-0.008384114826620092,-0.0017239123449792454,0.007711510636382625,-0.015902405766126476,0.029752224792915297,-0.0003179784972519753,-0.0019740797824995436,0.003165367919830875,-0.03578685258477176,0.008452783462268836,0.01181069007011782
2019-05-16,-0.017766473311358416,0.00698939717508406,0.0033869336774095685,-0.012186306431728909,-0.006952136668554347,0.0019154153923448174,-0.0006716848114601652,0.004529798409409055,0.004913652108481917,0.009245534007526021,-0.01727520379513388,0.006891127976637639,-0.004458618118877242
2019-05-17,0.000752367413991391,-0.01158553045114644,-0.00048579584356088674,-0.023924962147672427,0.0015082190694395091,-0.07290617494280528,-0.006324597785688603,0.002777733030246256,-0.00040571031610519507,-0.0009246244258921182,-0.010796662130137987,-0.006459172884215212,-0.0029588350815361987
2019-05-20,-0.022767464273776496,0.006863352434837506,0.0012503873837957367,-0.0011061767471697741,0.0023596542676533805,0.006015614530209441,-0.011485814813985713,-0.0003110045769010167,0.006224208002541048,-0.004939820356096653,-0.01502631375022418,0.0006805013348628449,-0.001415774455175421
2019-05-21,0.008207394870350214,-0.013033613091820178,0.002208206362420752,0.012142794836105432,-0.0012690270533493421,0.01821974690525465,-0.002614652274740826,-0.004546613671088202,-0.0035748972623237106,-0.004562015886205882,0.003133721995086665,-0.011492095873089817,-0.00012967331503074223
2019-05-22,-0.01971067127358252,0.001857315175804026,0.005716987775393375,-0.0029028920728339323,0.00360689833951351,0.006986646715062619,0.0024459715297403552,0.005931054330599491,0.001499763473195503,0.005424998828569561,-0.021042028163185407,0.003757977788281124,0.0008909312085143995
2019-05-23,-0.0042411679378547215,-0.010883013884971794,-0.005257430841248193,0.005928624408519717,-0.006851100358034382,-0.0014185381242026226,0.0036664013015125178,0.011775415864665587,-0.002689510046828089,-0.0005582548382439441,-0.014856620633723686,0.004667892392996524,-0.009332038458527347
2019-05-24,-0.004323305116687542,0.004852357306423203,0.009918571354036308,-0.0013127894142145454,0.002877680644221274,0.01241114511560511,-0.006488757858374374,0.000401114360986862,0.005653525297377701,0.0013262598083018996,-0.016967058212603605,0.00041795953443386996,-2.7902259252164663e-05
2019-05-28,0.0038441168705643748,0.012936308278863395,0.007573306682778112,-0.0007484545248796284,0.011018315325945702,-0.0006498674861024692,0.0077914638380669945,-0.007051824507356055,0.00435975005657346,0.006466052794030162,-0.007361117036255846,-0.01481489150072539,-0.006737367869345754
2019-05-29,0.003602873854288431,7.686560837559184e-05,-0.0014000397532406275,0.0043049219325330575,-0.010519607732939255,0.030591816618839536,-0.009247671941733428,-0.04163194360692855,0.0008621894757686295,-0.0011225785737810478,-0.005661334140378364,-0.0008084889763165083,-0.005057598097677133
2019-05-30,6.250355317980946e-05,-0.00724298918600611,-0.01354419767928074,0.005906913886946709,-0.005485069578571373,0.006776643793851615,-0.003405847755623947,0.005988573573567195,-0.005375589656406018,-8.429122524880855e-05,-0.020821458987298317,0.009893217801531507,0.004639599014239184
2019-05-31,-0.003367195749962495,-0.008645388544502237,-0.002270674596382565,-0.002342027474861985,0.0010735921090941642,0.0027737416630574246,0.0007015490113401728,-0.0017058960042747283,0.005904972829666934,-0.0024760187868765778,-0.005969360678829801,-0.016961652021353288,-0.004226269575501198
