Date,AAPL_excess,AMZN_excess,BAC_excess,CAT_excess,CVX_excess,DE_excess,GOOGL_excess,JNJ_excess,JPM_excess,MSFT_excess,NVDA_excess,PG_excess,XOM_excess,MKT_RF,SMB,HML,MOM,RF
2019-03-26,-0.01048571264972392,0.005240129956768722,0.013591148416218023,0.0033954325161904505,0.009939989784274524,0.0016148338150712798,-0.006417045623009318,0.01414548839357579,0.009857424912809934,0.0020223940325753316,0.017524759573004218,0.01024239788442466,0.01282885408039175,0.0076,0.0017000000000000001,0.0046,-0.0045000000000000005,0.0001
2019-03-27,0.008853938413559321,-0.010276281844700065,-0.006737021306069143,-0.004966249373268604,-0.010954134992162398,0.004142185841348232,-0.010092261876573515,0.0008378144055172573,-0.003508687751588338,-0.009815510979759077,-0.002194009523895256,-0.0012653144496682898,-0.00778765567280786,-0.005,0.001,0.0051,-0.0038,0.0001
2019-03-28,0.001225488684109336,0.004262605019555913,0.010937548641395813,0.008777941520222413,0.0017716120830850932,0.003512271549062056,-0.004984559934761733,0.0011971033494879082,0.011183946152307252,0.0012692513205382913,0.00414001541661546,0.006196941731277457,0.004866772421502851,0.004,0.0034000000000000002,0.0002,-0.0018,0.0001
2019-03-29,0.006396378090866402,0.004024747912130558,0.009368464016262625,0.023196995169738017,0.0011996768454343033,0.010971956550157433,0.0038333993332018063,0.006430605176538902,0.0050501067838646715,0.008500558755540212,0.012848340394418675,0.004716840482610317,0.000642686358297608,0.0066,-0.0023,-0.0092,-0.0004,0.0001
2019-04-01,0.006668498743171933,0.018504515362165602,0.033753199264413544,0.034428825526120165,0.014086897130118561,0.012767557680738308,0.018495851788981728,-0.0059111287309499974,0.03303063259114397,0.009015594957627965,0.014934665456706684,-0.004048123445242102,0.011343958216687008,0.011899999999999999,-0.0031,0.009899999999999999,-0.0095,0.0001
2019-04-02,0.014332033323887378,-0.00021582341778240668,0.011396295143576585,-0.0005280703120245597,-0.0001799319857986326,0.0011960837594893294,0.005356250010247497,-0.009279998807271662,0.004667057007802946,0.0013274820995578846,0.003841743294807642,0.000960839636011235,-0.004391455353550018,-0.0005,-0.0013,-0.0044,0.0024,0.0001
2019-04-03,0.006731715641871433,0.0035977840720462033,-0.0011397590188227857,-0.006756146008495617,-0.008459835550512149,0.007702962419508548,0.004262039444113333,-0.004028994638957307,0.001895089442953732,0.0064225423546316295,0.030148504425612368,-0.000678387730751745,-0.006015720374657458,0.0027,0.0021,-0.0039000000000000003,-0.0006,0.0001
2019-04-04,0.0016388662255361305,-0.0011111428220824263,0.010591749699898009,0.006128145532958585,0.007218628125407967,0.005088657278646378,0.007010260302766014,-0.011832853685057508,0.009514049609951324,-0.005197505023434403,-0.0020101569524826916,-0.002610781269260893,0.014014971020501593,0.0019,0.002,0.009399999999999999,-0.0131,0.0001
2019-04-05,0.006571873782788457,0.009976259837952736,-0.002504336215918221,0.0015398220758185894,0.012797243099256816,0.004698833021736386,-0.0066818182975209245,0.004389174144566028,-0.0024711387087211884,0.004330461707700281,0.014087561807556296,0.0020246791195277286,0.005248365106673801,0.0053,0.0053,-0.0007000000000000001,-0.0066,0.0001
2019-04-08,0.015513504323248932,0.0067237198667219715,0.002989974243828138,-0.0039548208403354015,0.001954688164703172,-0.00028177408185370994,-0.0027201138511247255,-0.0003936453751023015,0.003123531374676471,0.00023361127780864517,0.004289367276674994,0.012554925345857516,0.006063296148404748,0.0008,-0.0029,0.001,-0.0019,0.0001
2019-04-09,-0.003102931149890657,-0.007707779201279312,-0.009745030062635721,-0.025230560274782942,-0.009139940011963396,-0.03821114261750549,-0.004737168799321117,-0.004295528769463581,-0.007510246355607838,-0.005534526382074687,-0.01337901818546915,-0.003057703147529548,-0.013075125900319126,-0.006500000000000001,-0.005600000000000001,-0.0015,0.0098,0.0001
2019-04-10,0.005498521655816604,0.006139222182828933,0.006111040146096179,0.008516919098427198,-0.000498313511188152,-0.0013598811177685604,0.003021379046141894,-2.6443917393051137e-05,0.004371688807186429,0.007500392836252652,0.014794020344649451,-0.0001955075275115324,-0.004626414628858595,0.0048,0.0097,-0.0011,-0.0018,0.0001
2019-04-11,-0.00845948806708254,-0.0018662898283274766,-0.0001,0.009596073176361263,0.0038766783332945475,0.009498892321746518,0.002499344839620657,-0.00283249825253348,0.008313525845942828,0.0010638003891620964,-0.003019277247931804,0.0008551903000817347,0.004670377281299113,0.0,-0.0031,0.004,-0.0011,0.0001
2019-04-12,-0.0005020157501859723,-0.0006478403421246388,0.03704146865778446,0.01653934724746718,-0.050813292095653675,0.007984183424454954,0.010704616707951515,0.00557847757569491,0.04571369738286586,0.005039391904868626,-0.008120128858610458,0.0028547288863955494,-0.012748269810570674,0.0064,-0.0051,0.0066,-0.011000000000000001,0.0001
2019-04-15,0.0017084825197155235,0.0008815792097548634,-0.011098118805387655,-0.006850709695394322,0.0030681884238459986,0.006259032782403158,0.003002912986717552,0.00386351575031144,-0.01158553118779873,0.0007265486841329821,-0.028444000503000128,0.006257403598792097,-0.0034420938766371234,-0.0009,-0.0021,-0.0055000000000000005,0.008199999999999999,0.0001
2019-04-16,4.3790936890615475e-07,0.009700755062900293,0.00123950812973632,0.012511341699574068,0.008436981231239815,0.012558205219187357,0.004276848128191888,0.010827521177069583,0.010395736023791896,-0.002415762988175406,0.01872556085317006,0.006404675966534695,0.006696481925126086,0.0013,0.0012,0.0070999999999999995,-0.0087,0.0001
2019-04-17,0.01918595383048349,0.0008549381687978624,0.004907367339603309,0.004886867994695424,-0.007555235106517338,0.005294163292578702,0.006558465821236771,0.003516041681874719,0.028296052534103208,0.008145920255781963,-0.0050000524247873455,0.0015642488825138579,0.002728373296515961,-0.0032,-0.006999999999999999,0.0084,-0.0083,0.0001
2019-04-18,0.003487130360017338,-0.001779793447630733,-0.0001,0.010277274698118198,-0.003515024862698889,0.021425255790232554,0.000971842926775173,-0.0073456814355490245,-0.007476471108145578,0.012953839674914482,-0.005399741935365949,0.0017877579362130882,-0.003791113268382499,0.0011,-0.0025,-0.005,-0.0005,0.0001
2019-04-22,0.0031815357379383524,0.013567838256111457,0.0005657033298130392,-0.006959313172528535,0.01677656078631024,0.000491508931188224,0.009750874343144568,0.002151692591369807,0.0011331425339010483,0.003056449293233264,0.01148055489752712,-0.0004772666044734261,0.0214825048479726,0.0011,-0.0046,-0.005699999999999999,0.0025,0.0001
2019-04-23,0.014220022243329909,0.01903424706845826,0.0005654860791443197,-0.002561459173859108,0.0008838690654038662,-0.008351491735703417,0.013234268348853197,0.01480709699916374,0.0011317860102445577,0.013383227954002354,0.011504898337771075,-0.02735234506637421,0.0056734114755662346,0.0097,0.0072,-0.0049,0.0026,0.0001
2019-04-24,-0.0016432947898498075,-0.011612265824974863,-0.001764169667796228,-0.030843201390472145,-0.03122997526921354,-0.014811747843451106,-0.00842993065042469,-0.00511644451850762,-0.0017719440615479604,-0.0035337988668554337,0.002519334583135071,0.005024677728498306,-0.019720511858582652,-0.0022,0.0028000000000000004,-0.0008,0.0042,0.0001
2019-04-25,-0.009216620345963785,0.00016289721788828918,0.001896671523982098,-0.01178459428481169,-0.0033180002319823623,-0.02149970780327247,0.0056689208655142185,0.003127859129779384,0.00042836133344843053,0.03248076857251286,-0.022635997217235172,-0.0040618899258559734,0.005510832668054058,-0.0014000000000000002,-0.0075,-0.0021,0.0138,0.0001
2019-04-26,-0.004885275258402167,0.0250149873085396,0.00883608691582298,0.020979225298524126,-0.00690883324551803,0.019483154277860248,0.007822109217933595,0.005185023904403963,0.0074411297646291485,0.005613547619666738,-0.04843802436761615,0.02457360302567831,-0.021365918629300686,0.0053,0.0043,0.0006,0.0012,0.0001
2019-04-29,0.0014160609256030387,-0.006374036421565737,0.013643661657902657,-0.00017190521754082013,0.005180998347543043,0.007627189424037367,0.014494462795671062,-0.004025556776953814,0.014211329703821135,-0.0010242996531992215,0.006838667742879753,-0.010354698246780314,-0.006581081644617472,0.0018,0.0009,0.006500000000000001,-0.0045000000000000005,0.0001
2019-04-30,-0.019543912028367055,-0.006263149880398053,-0.00629391031578386,0.002772942187086848,0.01958258847270113,-0.004076670115047245,-0.07808230964073071,0.00957835664708013,-0.0007028018545416057,0.006275670692038144,0.009168983939562801,0.01599459278545137,0.003768734166778911,-0.0004,-0.0069,0.0027,0.0034000000000000002,0.0001
2019-05-01,0.047818661133903345,-0.00791652975766392,-0.010619483538355292,-0.00925080501457715,-0.019018512518950263,-0.006702940609670506,-0.021717257301364964,0.005197613175695599,-0.007798596637756919,-0.02114699973115849,-0.0030322620690631584,-0.014764054093089863,-0.020358734969273005,-0.0083,-0.001,-0.0002,0.0049,0.0001
2019-05-02,-0.006628820029762467,-0.005713323539631774,0.007799598060085432,-0.021906732121739006,-0.012312538064784145,-0.002655651816627836,-0.005920929721236046,-0.004830851215633202,0.0020683069248408448,-0.013245219731317657,0.014859627953850936,0.005886308328793641,-0.017797278281215002,-0.0016,0.0045000000000000005,-0.0028000000000000004,0.004699999999999999,0.0001
2019-05-03,0.012254585181511703,0.031813423628043326,0.006761795073017014,0.02827224819495961,0.007518407924358237,0.0167568653105454,0.01945867398759089,0.0050535922447598565,0.006033091567457689,0.020989925258226804,-0.0010835096089945719,0.004813864267822176,0.002226013306693895,0.0113,0.009300000000000001,-0.0027,-0.0026,0.0001
