,AAPL,AMZN,BAC,CAT,CVX,DE,GOOGL,JNJ,JPM,MSFT,NVDA,PG,XOM
2023-02-17,1.3117207747203352,1.0632587724590858,0.9959185960124212,1.1889010474270816,1.0964682287251195,1.0163948055958527,1.0683824356910059,0.554318170539904,0.9921520883866166,1.2566209485671496,1.525706496256166,0.7532665693846589,1.1510443278140043
2023-02-21,1.3151414346352162,1.0544132319748005,1.0017595276111744,1.1934967566804335,1.086744939871497,1.029280681809747,1.0579128966307416,0.5649763435601145,1.0035985433250423,1.257057536585755,1.4992685495767297,0.757894287822795,1.135652165777982
2023-02-22,1.3161682386282947,1.0499668316570356,1.0073478107947207,1.2017462303621667,1.0849896534399388,1.0257447377966757,1.061966651967565,0.5703083646320761,1.0096197303057368,1.2579140240211455,1.49678764283472,0.749769031916632,1.1270662754370837
2023-02-23,1.3166933564746905,1.0447987462925976,1.0102871665988509,1.2035021210338592,1.094905862919523,1.0333528528904714,1.0651156735946539,0.5718845042148337,1.0133296891959225,1.2570224752631636,1.493578492589506,0.7531656983409183,1.1415056266393258
2023-02-24,1.313466321438725,1.0445063851109462,1.0102451836992201,1.1985561455872802,1.098950036990098,1.0242330961849786,1.0593093739344333,0.5683275910108947,1.0167220055751984,1.2617549617347676,1.5689717244185513,0.7480032786481219,1.1440723083471567
2023-02-27,1.3131220803128296,1.043695118203783,1.0105233777880178,1.197495598641786,1.1000260422814112,1.0274552086922286,1.0586160043954906,0.568799317958763,1.0158761754526542,1.2617259057519736,1.5661702304721286,0.7476774807983952,1.1454728276705528
2023-02-28,1.3142623737246657,1.0369263256146921,1.010142065178191,1.1945401022881108,1.1052208841783235,1.0240268235009504,1.051873132729791,0.5651298669430489,1.0122007009039566,1.2654388214977232,1.5588749998960296,0.7533469086852196,1.1531919809863023
2023-03-01,1.3322307573069183,1.0453287911427709,0.9930768060068959,1.1753954621811455,1.1216235727386537,1.026468616261731,1.0407204600268087,0.5680881161049354,0.9883860558205849,1.2802178155981914,1.5221580573926707,0.7506765002498705,1.1594196270276629
2023-03-02,1.3275121770132121,1.0454168770124674,0.9928638871607314,1.1912070874484844,1.1266924842012926,1.0245868392247945,1.0507630916030495,0.563762587524391,0.9855701059617561,1.2789544321253774,1.5152169559789495,0.7498872681143369,1.1673554443035743
2023-03-03,1.3235793737350714,1.0401450704775574,1.0078776142184185,1.1837010631679508,1.1157651742517558,1.0070493885611151,1.054358116653732,0.5686784809319914,0.9924062926893656,1.2814496634948762,1.498711170184849,0.7536057039248572,1.1378691176755265
2023-03-06,1.3310832764995446,1.0410411273403537,1.0126174254718459,1.1799589848659904,1.116997873975582,1.0119099484312297,1.0517264916295967,0.5690368525365654,0.9986013446317915,1.2769251145860518,1.4765970212075064,0.7442563954984682,1.1415063856685652
2023-03-07,1.3318702758399033,1.0400678899674747,1.0131411063825504,1.1799513613231571,1.1175702758659847,1.0114044234571293,1.0522108903306644,0.5699843462305175,0.9983285652107894,1.275536804169151,1.4726461677309863,0.7438035795416632,1.1417508949120858
2023-03-08,1.3328554902016663,1.0362400726372436,1.020309938533219,1.1891418604441308,1.1140767589971232,1.0204057891965719,1.0481043338699194,0.5692640150490208,1.0033905104063865,1.26817077566171,1.4669031355130784,0.7480008200976338,1.1448545261047731
2023-03-09,1.3307799940373874,1.0345838225516983,1.020399751187325,1.1920333557004799,1.1156068238164767,1.0215258974838992,1.0457515917542206,0.5693180902911281,1.0056362702596924,1.2643089459785237,1.4647726439265234,0.7455819844758053,1.1447661072212016
2023-03-10,1.3438845796590222,1.0375155865386174,1.0411749963438701,1.1995313706241175,1.1115431863105982,1.012952405414207,1.0543535904473167,0.5761093070470391,1.0229456787627615,1.2654029555440627,1.4927302563024103,0.7404827659677553,1.1341833611864143
2023-03-13,1.3376627777976433,1.0311873041155843,1.0382455887188697,1.2412273786421846,1.1067356307182665,1.055208489048352,1.060644332994971,0.5656928695107986,0.9885057317057522,1.2701165246753547,1.4931044627893828,0.7263189009653918,1.140152373176973
2023-03-14,1.3426392583315776,1.0298416908754289,1.0442851343228805,1.2255376431226335,1.092064370550885,1.0553158753040675,1.0635444402484124,0.5674597152032108,0.9908817837076891,1.270689267495086,1.5062683868110964,0.7204937100632774,1.133557418595921
